id_leggo,interesse,nome_interesse,apelido,tema,tema_slug,advocacy_link,keywords,tipo_agenda,descricao_interesse
85eb950028dc4f7c760964f79bfe2b26,socioambiental,Socioambiental,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
add8eb3734e4655be03a0bd732870f61,leggo,RAC,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,-
add8eb3734e4655be03a0bd732870f61,socioambiental,Socioambiental,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
4514b86e7b33fc65ee8f43de0e68ad3b,leggo,RAC,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,-
4514b86e7b33fc65ee8f43de0e68ad3b,socioambiental,Socioambiental,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
3b6c1f21978309c1de3fc6d004e5f630,leggo,RAC,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,-
3b6c1f21978309c1de3fc6d004e5f630,socioambiental,Socioambiental,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
b2ae56cdec6ed79aced0fc616298d073,leggo,RAC,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,-
b2ae56cdec6ed79aced0fc616298d073,socioambiental,Socioambiental,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
65ced50aef5733e0af22dedcdbe5d459,leggo,RAC,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,-
65ced50aef5733e0af22dedcdbe5d459,socioambiental,Socioambiental,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
52df375960b57d141d4a616d1b76e93e,leggo,RAC,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,-
52df375960b57d141d4a616d1b76e93e,socioambiental,Socioambiental,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
894b644825e997da706eecce45587bfd,leggo,RAC,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,-
894b644825e997da706eecce45587bfd,socioambiental,Socioambiental,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
e4a1d801c23cd0572972d9ad59d14c02,leggo,RAC,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,-
e4a1d801c23cd0572972d9ad59d14c02,licenciamento-ambiental,Licenciamento Ambiental,NA,Economia;Meio Ambiente e Desenvolvimento Sustentável,economia;meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha proposições legislativas em tramitação relacionadas com aprovação de normas de licenciamento ambiental e questões correlatas, como agronegócio e regulamentação fundiária."
e4a1d801c23cd0572972d9ad59d14c02,socioambiental,Socioambiental,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
2b181fecc8d5533ca1bc8eae0cf437b4,leggo,RAC,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,-
2b181fecc8d5533ca1bc8eae0cf437b4,socioambiental,Socioambiental,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
e21dab054eb793a92388b2065392c5e7,leggo,RAC,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,-
e21dab054eb793a92388b2065392c5e7,socioambiental,Socioambiental,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
a3d8bfd5d200e41f93592a3d82765130,leggo,RAC,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,-
a3d8bfd5d200e41f93592a3d82765130,socioambiental,Socioambiental,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
52098ae3b1c88eecc13d3d47b3db9181,leggo,RAC,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,-
52098ae3b1c88eecc13d3d47b3db9181,socioambiental,Socioambiental,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
25aeedc1de860b9780d09883f7526c0e,leggo,RAC,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,-
25aeedc1de860b9780d09883f7526c0e,socioambiental,Socioambiental,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
fd413bbecb633683a6761f80be9181f0,leggo,RAC,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,-
fd413bbecb633683a6761f80be9181f0,socioambiental,Socioambiental,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
d390008b3a506ca1d96b269a91565187,leggo,RAC,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,-
d390008b3a506ca1d96b269a91565187,socioambiental,Socioambiental,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
4b69853c0c0f48dbb3ab7ea05f910e98,leggo,RAC,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,-
4b69853c0c0f48dbb3ab7ea05f910e98,socioambiental,Socioambiental,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
b5e4311d58efc78450865cadf4c4a3b5,leggo,RAC,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,-
b5e4311d58efc78450865cadf4c4a3b5,socioambiental,Socioambiental,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
09cf44cab51a171d95f9a8c13c8e41a1,leggo,RAC,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,-
09cf44cab51a171d95f9a8c13c8e41a1,licenciamento-ambiental,Licenciamento Ambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha proposições legislativas em tramitação relacionadas com aprovação de normas de licenciamento ambiental e questões correlatas, como agronegócio e regulamentação fundiária."
09cf44cab51a171d95f9a8c13c8e41a1,socioambiental,Socioambiental,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
7cac50cb4bc5ad50b868707d98e2c435,leggo,RAC,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,-
7cac50cb4bc5ad50b868707d98e2c435,socioambiental,Socioambiental,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
61f897fec225401ac1a0ffc2745c6dd8,leggo,RAC,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,-
61f897fec225401ac1a0ffc2745c6dd8,socioambiental,Socioambiental,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
904bbffdfd865d6687974bfc488cc6be,leggo,RAC,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,-
904bbffdfd865d6687974bfc488cc6be,socioambiental,Socioambiental,NA,"Meio Ambiente e Desenvolvimento Sustentável;Agricultura, Pecuária, Pesca e Extrativismo","meio-ambiente-e-desenvolvimento-sustentavel;agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
f1e32749c7c251380c629fdf665bb2a1,leggo,RAC,Liberação de pecuária em reservas legais,Meio Ambiente,meio-ambiente,NA,NA,NA,-
f1e32749c7c251380c629fdf665bb2a1,socioambiental,Socioambiental,Liberação de pecuária em reservas legais,Meio ambiente,meio-ambiente,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
3505f99e2e98dcf4502b62cd45d177d0,leggo,RAC,Acaba com a lista oficial de peixes ameaçados de extinção,Meio Ambiente,meio-ambiente,NA,NA,NA,-
3505f99e2e98dcf4502b62cd45d177d0,socioambiental,Socioambiental,Acaba com a lista oficial de peixes ameaçados de extinção,Meio ambiente,meio-ambiente,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
708dce104b079367e4da945d9741ff3f,leggo,RAC,Tira a proteção dos campos de altitude,Meio Ambiente,meio-ambiente,NA,NA,NA,-
708dce104b079367e4da945d9741ff3f,socioambiental,Socioambiental,NA,"Meio Ambiente e Desenvolvimento Sustentável;Agricultura, Pecuária, Pesca e Extrativismo","meio-ambiente-e-desenvolvimento-sustentavel;agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
